Theme,Topic,SubTopic,Detail,Importance
Theme_5,Topic_17,SubTopic_99,Detail_884,1
Theme_5,Topic_17,SubTopic_99,Detail_885,1
Theme_5,Topic_17,SubTopic_99,Detail_886,1096.633158
Theme_5,Topic_17,SubTopic_99,Detail_887,22026.46579
Theme_5,Topic_17,SubTopic_99,Detail_888,54.59815003
Theme_5,Topic_17,SubTopic_99,Detail_889,20.08553692
Theme_5,Topic_17,SubTopic_99,Detail_890,54.59815003
Theme_5,Topic_17,SubTopic_99,Detail_891,2980.957987
Theme_5,Topic_17,SubTopic_100,Detail_892,20.08553692
Theme_5,Topic_17,SubTopic_100,Detail_893,2980.957987
Theme_5,Topic_17,SubTopic_100,Detail_894,1096.633158
Theme_5,Topic_17,SubTopic_100,Detail_895,403.4287935
Theme_5,Topic_17,SubTopic_100,Detail_896,2980.957987
Theme_5,Topic_17,SubTopic_100,Detail_897,2980.957987
Theme_5,Topic_17,SubTopic_100,Detail_898,1096.633158
Theme_5,Topic_17,SubTopic_100,Detail_899,2980.957987
Theme_5,Topic_17,SubTopic_100,Detail_900,1096.633158
Theme_5,Topic_17,SubTopic_101,Detail_901,22026.46579
Theme_5,Topic_17,SubTopic_101,Detail_902,1096.633158
Theme_5,Topic_17,SubTopic_101,Detail_903,7.389056099
Theme_5,Topic_17,SubTopic_101,Detail_904,20.08553692
Theme_5,Topic_17,SubTopic_101,Detail_905,403.4287935
Theme_5,Topic_17,SubTopic_101,Detail_906,8103.083928
Theme_5,Topic_17,SubTopic_101,Detail_907,1
Theme_5,Topic_17,SubTopic_101,Detail_908,54.59815003
Theme_5,Topic_17,SubTopic_101,Detail_909,403.4287935
Theme_5,Topic_17,SubTopic_102,Detail_910,20.08553692
Theme_5,Topic_17,SubTopic_102,Detail_911,20.08553692
Theme_5,Topic_17,SubTopic_102,Detail_912,7.389056099
Theme_5,Topic_17,SubTopic_102,Detail_913,148.4131591
Theme_5,Topic_17,SubTopic_102,Detail_914,54.59815003
Theme_5,Topic_17,SubTopic_102,Detail_915,7.389056099
Theme_5,Topic_17,SubTopic_102,Detail_916,8103.083928
Theme_5,Topic_17,SubTopic_102,Detail_917,20.08553692
Theme_5,Topic_17,SubTopic_102,Detail_918,7.389056099
Theme_5,Topic_18,SubTopic_103,Detail_919,20.08553692
Theme_5,Topic_18,SubTopic_103,Detail_920,8103.083928
Theme_5,Topic_18,SubTopic_103,Detail_921,403.4287935
Theme_5,Topic_18,SubTopic_103,Detail_922,403.4287935
Theme_5,Topic_18,SubTopic_103,Detail_923,1
Theme_5,Topic_18,SubTopic_103,Detail_924,403.4287935
Theme_5,Topic_18,SubTopic_103,Detail_925,54.59815003
Theme_5,Topic_18,SubTopic_103,Detail_926,1
Theme_5,Topic_18,SubTopic_103,Detail_927,2.718281828
Theme_5,Topic_18,SubTopic_104,Detail_928,8103.083928
Theme_5,Topic_18,SubTopic_104,Detail_929,20.08553692
Theme_5,Topic_18,SubTopic_104,Detail_930,1
Theme_5,Topic_18,SubTopic_104,Detail_931,148.4131591
Theme_5,Topic_18,SubTopic_104,Detail_932,22026.46579
Theme_5,Topic_18,SubTopic_104,Detail_933,20.08553692
Theme_5,Topic_18,SubTopic_104,Detail_934,22026.46579
Theme_5,Topic_18,SubTopic_104,Detail_935,8103.083928
Theme_5,Topic_18,SubTopic_104,Detail_936,148.4131591
Theme_5,Topic_18,SubTopic_105,Detail_937,2980.957987
Theme_5,Topic_18,SubTopic_105,Detail_938,148.4131591
Theme_5,Topic_18,SubTopic_105,Detail_939,22026.46579
Theme_5,Topic_18,SubTopic_105,Detail_940,148.4131591
Theme_5,Topic_18,SubTopic_105,Detail_941,20.08553692
Theme_5,Topic_18,SubTopic_105,Detail_942,20.08553692
Theme_5,Topic_18,SubTopic_105,Detail_943,54.59815003
Theme_5,Topic_18,SubTopic_105,Detail_944,148.4131591
Theme_5,Topic_18,SubTopic_105,Detail_945,8103.083928
Theme_5,Topic_18,SubTopic_106,Detail_946,2980.957987
Theme_5,Topic_18,SubTopic_106,Detail_947,22026.46579
Theme_5,Topic_18,SubTopic_106,Detail_948,7.389056099
Theme_5,Topic_18,SubTopic_106,Detail_949,148.4131591
Theme_5,Topic_18,SubTopic_106,Detail_950,1096.633158
Theme_5,Topic_18,SubTopic_106,Detail_951,7.389056099
Theme_5,Topic_18,SubTopic_106,Detail_952,1
Theme_5,Topic_18,SubTopic_106,Detail_953,22026.46579
Theme_5,Topic_18,SubTopic_106,Detail_954,8103.083928
Theme_5,Topic_18,SubTopic_107,Detail_955,2.718281828
Theme_5,Topic_18,SubTopic_107,Detail_956,7.389056099
Theme_5,Topic_18,SubTopic_107,Detail_957,7.389056099
Theme_5,Topic_18,SubTopic_107,Detail_958,8103.083928
Theme_5,Topic_18,SubTopic_107,Detail_959,1096.633158
Theme_5,Topic_18,SubTopic_107,Detail_960,1096.633158
Theme_5,Topic_18,SubTopic_107,Detail_961,7.389056099
Theme_5,Topic_18,SubTopic_107,Detail_962,22026.46579
Theme_5,Topic_18,SubTopic_107,Detail_963,20.08553692
Theme_5,Topic_18,SubTopic_108,Detail_964,54.59815003
Theme_5,Topic_18,SubTopic_108,Detail_965,2980.957987
Theme_5,Topic_18,SubTopic_108,Detail_966,148.4131591
Theme_5,Topic_18,SubTopic_108,Detail_967,20.08553692
Theme_5,Topic_18,SubTopic_108,Detail_968,2.718281828
Theme_5,Topic_18,SubTopic_108,Detail_969,1096.633158
Theme_5,Topic_18,SubTopic_108,Detail_970,8103.083928
Theme_5,Topic_18,SubTopic_108,Detail_971,7.389056099
Theme_5,Topic_18,SubTopic_108,Detail_972,20.08553692
Theme_5,Topic_19,SubTopic_109,Detail_973,2980.957987
Theme_5,Topic_19,SubTopic_109,Detail_974,20.08553692
Theme_5,Topic_19,SubTopic_109,Detail_975,2980.957987
Theme_5,Topic_19,SubTopic_109,Detail_976,148.4131591
Theme_5,Topic_19,SubTopic_109,Detail_977,2980.957987
Theme_5,Topic_19,SubTopic_109,Detail_978,2.718281828
Theme_5,Topic_19,SubTopic_109,Detail_979,22026.46579
Theme_5,Topic_19,SubTopic_109,Detail_980,148.4131591
Theme_5,Topic_19,SubTopic_109,Detail_981,8103.083928
Theme_5,Topic_19,SubTopic_110,Detail_982,20.08553692
Theme_5,Topic_19,SubTopic_110,Detail_983,148.4131591
Theme_5,Topic_19,SubTopic_110,Detail_984,2980.957987
Theme_5,Topic_19,SubTopic_110,Detail_985,2.718281828
Theme_5,Topic_19,SubTopic_110,Detail_986,148.4131591
Theme_5,Topic_19,SubTopic_110,Detail_987,54.59815003
Theme_5,Topic_19,SubTopic_110,Detail_988,403.4287935
Theme_5,Topic_19,SubTopic_110,Detail_989,2980.957987
Theme_5,Topic_19,SubTopic_110,Detail_990,403.4287935
Theme_5,Topic_19,SubTopic_111,Detail_991,403.4287935
Theme_5,Topic_19,SubTopic_111,Detail_992,2.718281828
Theme_5,Topic_19,SubTopic_111,Detail_993,403.4287935
Theme_5,Topic_19,SubTopic_111,Detail_994,1
Theme_5,Topic_19,SubTopic_111,Detail_995,54.59815003
Theme_5,Topic_19,SubTopic_111,Detail_996,8103.083928
Theme_5,Topic_19,SubTopic_111,Detail_997,7.389056099
Theme_5,Topic_19,SubTopic_111,Detail_998,1096.633158
Theme_5,Topic_19,SubTopic_111,Detail_999,1096.633158
Theme_5,Topic_19,SubTopic_112,Detail_1000,20.08553692
Theme_5,Topic_19,SubTopic_112,Detail_1001,20.08553692
Theme_5,Topic_19,SubTopic_112,Detail_1002,2980.957987
Theme_5,Topic_19,SubTopic_112,Detail_1003,22026.46579
Theme_5,Topic_19,SubTopic_112,Detail_1004,2980.957987
Theme_5,Topic_19,SubTopic_112,Detail_1005,1096.633158
Theme_5,Topic_19,SubTopic_112,Detail_1006,2.718281828
Theme_5,Topic_19,SubTopic_112,Detail_1007,1096.633158
Theme_5,Topic_19,SubTopic_112,Detail_1008,7.389056099
Theme_5,Topic_19,SubTopic_113,Detail_1009,8103.083928
Theme_5,Topic_19,SubTopic_113,Detail_1010,8103.083928
Theme_5,Topic_19,SubTopic_113,Detail_1011,2.718281828
Theme_5,Topic_19,SubTopic_113,Detail_1012,7.389056099
Theme_5,Topic_19,SubTopic_113,Detail_1013,7.389056099
Theme_5,Topic_19,SubTopic_113,Detail_1014,2.718281828
Theme_5,Topic_19,SubTopic_113,Detail_1015,7.389056099
Theme_5,Topic_19,SubTopic_113,Detail_1016,7.389056099
Theme_5,Topic_19,SubTopic_113,Detail_1017,2.718281828
Theme_5,Topic_19,SubTopic_114,Detail_1018,22026.46579
Theme_5,Topic_19,SubTopic_114,Detail_1019,8103.083928
Theme_5,Topic_19,SubTopic_114,Detail_1020,2980.957987
Theme_5,Topic_19,SubTopic_114,Detail_1021,1
Theme_5,Topic_19,SubTopic_114,Detail_1022,1096.633158
Theme_5,Topic_19,SubTopic_114,Detail_1023,1
Theme_5,Topic_19,SubTopic_114,Detail_1024,54.59815003
Theme_5,Topic_19,SubTopic_114,Detail_1025,148.4131591
Theme_5,Topic_19,SubTopic_114,Detail_1026,2.718281828
Theme_5,Topic_20,SubTopic_115,Detail_1027,148.4131591
Theme_5,Topic_20,SubTopic_115,Detail_1028,1096.633158
Theme_5,Topic_20,SubTopic_115,Detail_1029,1
Theme_5,Topic_20,SubTopic_115,Detail_1030,403.4287935
Theme_5,Topic_20,SubTopic_115,Detail_1031,7.389056099
Theme_5,Topic_20,SubTopic_115,Detail_1032,8103.083928
Theme_5,Topic_20,SubTopic_115,Detail_1033,403.4287935
Theme_5,Topic_20,SubTopic_115,Detail_1034,2980.957987
Theme_5,Topic_20,SubTopic_115,Detail_1035,403.4287935
Theme_5,Topic_20,SubTopic_116,Detail_1036,8103.083928
Theme_5,Topic_20,SubTopic_116,Detail_1037,20.08553692
Theme_5,Topic_20,SubTopic_116,Detail_1038,2980.957987
Theme_5,Topic_20,SubTopic_116,Detail_1039,1096.633158
Theme_5,Topic_20,SubTopic_116,Detail_1040,7.389056099
Theme_5,Topic_20,SubTopic_116,Detail_1041,8103.083928
Theme_5,Topic_20,SubTopic_116,Detail_1042,20.08553692
Theme_5,Topic_20,SubTopic_116,Detail_1043,54.59815003
Theme_5,Topic_20,SubTopic_116,Detail_1044,7.389056099
Theme_5,Topic_20,SubTopic_117,Detail_1045,7.389056099
Theme_5,Topic_20,SubTopic_117,Detail_1046,403.4287935
Theme_5,Topic_20,SubTopic_117,Detail_1047,7.389056099
Theme_5,Topic_20,SubTopic_117,Detail_1048,20.08553692
Theme_5,Topic_20,SubTopic_117,Detail_1049,20.08553692
Theme_5,Topic_20,SubTopic_117,Detail_1050,403.4287935
Theme_5,Topic_20,SubTopic_117,Detail_1051,7.389056099
Theme_5,Topic_20,SubTopic_117,Detail_1052,54.59815003
Theme_5,Topic_20,SubTopic_117,Detail_1053,2.718281828
Theme_5,Topic_20,SubTopic_118,Detail_1054,403.4287935
Theme_5,Topic_20,SubTopic_118,Detail_1055,403.4287935
Theme_5,Topic_20,SubTopic_118,Detail_1056,148.4131591
Theme_5,Topic_20,SubTopic_118,Detail_1057,7.389056099
Theme_5,Topic_20,SubTopic_118,Detail_1058,1
Theme_5,Topic_20,SubTopic_118,Detail_1059,403.4287935
Theme_5,Topic_20,SubTopic_118,Detail_1060,1096.633158
Theme_5,Topic_20,SubTopic_118,Detail_1061,8103.083928
Theme_5,Topic_20,SubTopic_118,Detail_1062,54.59815003
Theme_5,Topic_20,SubTopic_119,Detail_1063,22026.46579
Theme_5,Topic_20,SubTopic_119,Detail_1064,7.389056099
Theme_5,Topic_20,SubTopic_119,Detail_1065,1096.633158
Theme_5,Topic_20,SubTopic_119,Detail_1066,8103.083928
Theme_5,Topic_20,SubTopic_119,Detail_1067,2.718281828
Theme_5,Topic_20,SubTopic_119,Detail_1068,2.718281828
Theme_5,Topic_20,SubTopic_119,Detail_1069,1
Theme_5,Topic_20,SubTopic_119,Detail_1070,22026.46579
Theme_5,Topic_20,SubTopic_119,Detail_1071,22026.46579
Theme_5,Topic_20,SubTopic_120,Detail_1072,2980.957987
Theme_5,Topic_20,SubTopic_120,Detail_1073,22026.46579
Theme_5,Topic_20,SubTopic_120,Detail_1074,20.08553692
Theme_5,Topic_20,SubTopic_120,Detail_1075,148.4131591
Theme_5,Topic_20,SubTopic_120,Detail_1076,2.718281828
Theme_5,Topic_20,SubTopic_120,Detail_1077,403.4287935
Theme_5,Topic_20,SubTopic_120,Detail_1078,1096.633158
Theme_5,Topic_20,SubTopic_120,Detail_1079,7.389056099
Theme_5,Topic_20,SubTopic_120,Detail_1080,1
Theme_6,Topic_21,SubTopic_121,Detail_1081,20.08553692
Theme_6,Topic_21,SubTopic_121,Detail_1082,7.389056099
Theme_6,Topic_21,SubTopic_121,Detail_1083,20.08553692
Theme_6,Topic_21,SubTopic_121,Detail_1084,2980.957987
Theme_6,Topic_21,SubTopic_121,Detail_1085,2980.957987
Theme_6,Topic_21,SubTopic_121,Detail_1086,22026.46579
Theme_6,Topic_21,SubTopic_121,Detail_1087,148.4131591
Theme_6,Topic_21,SubTopic_121,Detail_1088,7.389056099
Theme_6,Topic_21,SubTopic_121,Detail_1089,7.389056099
Theme_6,Topic_21,SubTopic_122,Detail_1090,8103.083928
Theme_6,Topic_21,SubTopic_122,Detail_1091,2.718281828
Theme_6,Topic_21,SubTopic_122,Detail_1092,148.4131591
Theme_6,Topic_21,SubTopic_122,Detail_1093,2.718281828
Theme_6,Topic_21,SubTopic_122,Detail_1094,2.718281828
Theme_6,Topic_21,SubTopic_122,Detail_1095,7.389056099
Theme_6,Topic_21,SubTopic_122,Detail_1096,22026.46579
Theme_6,Topic_21,SubTopic_122,Detail_1097,20.08553692
Theme_6,Topic_21,SubTopic_122,Detail_1098,8103.083928
Theme_6,Topic_21,SubTopic_123,Detail_1099,22026.46579
Theme_6,Topic_21,SubTopic_123,Detail_1100,20.08553692
Theme_6,Topic_21,SubTopic_123,Detail_1101,22026.46579
Theme_6,Topic_21,SubTopic_123,Detail_1102,1096.633158
Theme_6,Topic_21,SubTopic_123,Detail_1103,403.4287935
Theme_6,Topic_21,SubTopic_123,Detail_1104,1
Theme_6,Topic_21,SubTopic_123,Detail_1105,7.389056099
Theme_6,Topic_21,SubTopic_123,Detail_1106,2.718281828
Theme_6,Topic_21,SubTopic_123,Detail_1107,1096.633158
Theme_6,Topic_21,SubTopic_124,Detail_1108,2.718281828
Theme_6,Topic_21,SubTopic_124,Detail_1109,403.4287935
Theme_6,Topic_21,SubTopic_124,Detail_1110,1
Theme_6,Topic_21,SubTopic_124,Detail_1111,8103.083928
Theme_6,Topic_21,SubTopic_124,Detail_1112,20.08553692
Theme_6,Topic_21,SubTopic_124,Detail_1113,22026.46579
Theme_6,Topic_21,SubTopic_124,Detail_1114,148.4131591
Theme_6,Topic_21,SubTopic_124,Detail_1115,7.389056099
Theme_6,Topic_21,SubTopic_124,Detail_1116,1096.633158
Theme_6,Topic_21,SubTopic_125,Detail_1117,20.08553692
Theme_6,Topic_21,SubTopic_125,Detail_1118,2980.957987
Theme_6,Topic_21,SubTopic_125,Detail_1119,2980.957987
Theme_6,Topic_21,SubTopic_125,Detail_1120,148.4131591
Theme_6,Topic_21,SubTopic_125,Detail_1121,2980.957987
Theme_6,Topic_21,SubTopic_125,Detail_1122,20.08553692
Theme_6,Topic_21,SubTopic_125,Detail_1123,403.4287935
Theme_6,Topic_21,SubTopic_125,Detail_1124,22026.46579
Theme_6,Topic_21,SubTopic_125,Detail_1125,7.389056099
Theme_6,Topic_21,SubTopic_126,Detail_1126,2.718281828
Theme_6,Topic_21,SubTopic_126,Detail_1127,7.389056099
Theme_6,Topic_21,SubTopic_126,Detail_1128,2980.957987
Theme_6,Topic_21,SubTopic_126,Detail_1129,20.08553692
Theme_6,Topic_21,SubTopic_126,Detail_1130,403.4287935
Theme_6,Topic_21,SubTopic_126,Detail_1131,1
Theme_6,Topic_21,SubTopic_126,Detail_1132,1
Theme_6,Topic_21,SubTopic_126,Detail_1133,8103.083928
Theme_6,Topic_21,SubTopic_126,Detail_1134,148.4131591
Theme_6,Topic_22,SubTopic_127,Detail_1135,1096.633158
Theme_6,Topic_22,SubTopic_127,Detail_1136,22026.46579
Theme_6,Topic_22,SubTopic_127,Detail_1137,1
Theme_6,Topic_22,SubTopic_127,Detail_1138,7.389056099
Theme_6,Topic_22,SubTopic_127,Detail_1139,20.08553692
Theme_6,Topic_22,SubTopic_127,Detail_1140,2980.957987
Theme_6,Topic_22,SubTopic_127,Detail_1141,403.4287935
Theme_6,Topic_22,SubTopic_127,Detail_1142,403.4287935
Theme_6,Topic_22,SubTopic_127,Detail_1143,1
Theme_6,Topic_22,SubTopic_128,Detail_1144,2980.957987
Theme_6,Topic_22,SubTopic_128,Detail_1145,1
Theme_6,Topic_22,SubTopic_128,Detail_1146,7.389056099
Theme_6,Topic_22,SubTopic_128,Detail_1147,2.718281828
Theme_6,Topic_22,SubTopic_128,Detail_1148,7.389056099
Theme_6,Topic_22,SubTopic_128,Detail_1149,54.59815003
Theme_6,Topic_22,SubTopic_128,Detail_1150,148.4131591
Theme_6,Topic_22,SubTopic_128,Detail_1151,2.718281828
Theme_6,Topic_22,SubTopic_128,Detail_1152,2.718281828
Theme_6,Topic_22,SubTopic_129,Detail_1153,8103.083928
Theme_6,Topic_22,SubTopic_129,Detail_1154,148.4131591
Theme_6,Topic_22,SubTopic_129,Detail_1155,148.4131591
Theme_6,Topic_22,SubTopic_129,Detail_1156,8103.083928
Theme_6,Topic_22,SubTopic_129,Detail_1157,2980.957987
Theme_6,Topic_22,SubTopic_129,Detail_1158,148.4131591
Theme_6,Topic_22,SubTopic_129,Detail_1159,2.718281828
Theme_6,Topic_22,SubTopic_129,Detail_1160,2980.957987
Theme_6,Topic_22,SubTopic_129,Detail_1161,1
Theme_6,Topic_22,SubTopic_130,Detail_1162,403.4287935
Theme_6,Topic_22,SubTopic_130,Detail_1163,20.08553692
Theme_6,Topic_22,SubTopic_130,Detail_1164,2980.957987
Theme_6,Topic_22,SubTopic_130,Detail_1165,1
Theme_6,Topic_22,SubTopic_130,Detail_1166,1096.633158
Theme_6,Topic_22,SubTopic_130,Detail_1167,2.718281828
Theme_6,Topic_22,SubTopic_130,Detail_1168,22026.46579
Theme_6,Topic_22,SubTopic_130,Detail_1169,22026.46579
Theme_6,Topic_22,SubTopic_130,Detail_1170,8103.083928
Theme_6,Topic_22,SubTopic_131,Detail_1171,2980.957987
Theme_6,Topic_22,SubTopic_131,Detail_1172,22026.46579
Theme_6,Topic_22,SubTopic_131,Detail_1173,54.59815003
Theme_6,Topic_22,SubTopic_131,Detail_1174,22026.46579
Theme_6,Topic_22,SubTopic_131,Detail_1175,1
Theme_6,Topic_22,SubTopic_131,Detail_1176,20.08553692
Theme_6,Topic_22,SubTopic_131,Detail_1177,403.4287935
Theme_6,Topic_22,SubTopic_131,Detail_1178,1096.633158
Theme_6,Topic_22,SubTopic_131,Detail_1179,1096.633158
Theme_6,Topic_22,SubTopic_132,Detail_1180,54.59815003
Theme_6,Topic_22,SubTopic_132,Detail_1181,7.389056099
Theme_6,Topic_22,SubTopic_132,Detail_1182,2980.957987
Theme_6,Topic_22,SubTopic_132,Detail_1183,2980.957987
Theme_6,Topic_22,SubTopic_132,Detail_1184,2980.957987
Theme_6,Topic_22,SubTopic_132,Detail_1185,2.718281828
Theme_6,Topic_22,SubTopic_132,Detail_1186,1096.633158
Theme_6,Topic_22,SubTopic_132,Detail_1187,2980.957987
Theme_6,Topic_22,SubTopic_132,Detail_1188,8103.083928
Theme_6,Topic_23,SubTopic_133,Detail_1189,1
Theme_6,Topic_23,SubTopic_133,Detail_1190,1
Theme_6,Topic_23,SubTopic_133,Detail_1191,7.389056099
Theme_6,Topic_23,SubTopic_133,Detail_1192,54.59815003
Theme_6,Topic_23,SubTopic_133,Detail_1193,7.389056099
Theme_6,Topic_23,SubTopic_133,Detail_1194,403.4287935
Theme_6,Topic_23,SubTopic_133,Detail_1195,20.08553692
Theme_6,Topic_23,SubTopic_133,Detail_1196,22026.46579
Theme_6,Topic_23,SubTopic_133,Detail_1197,22026.46579
Theme_6,Topic_23,SubTopic_134,Detail_1198,7.389056099
Theme_6,Topic_23,SubTopic_134,Detail_1199,2.718281828
Theme_6,Topic_23,SubTopic_134,Detail_1200,22026.46579
Theme_6,Topic_23,SubTopic_134,Detail_1201,8103.083928
Theme_6,Topic_23,SubTopic_134,Detail_1202,22026.46579
Theme_6,Topic_23,SubTopic_134,Detail_1203,2980.957987
Theme_6,Topic_23,SubTopic_134,Detail_1204,20.08553692
Theme_6,Topic_23,SubTopic_134,Detail_1205,54.59815003
Theme_6,Topic_23,SubTopic_134,Detail_1206,148.4131591
Theme_6,Topic_23,SubTopic_135,Detail_1207,1096.633158
Theme_6,Topic_23,SubTopic_135,Detail_1208,2980.957987
Theme_6,Topic_23,SubTopic_135,Detail_1209,2.718281828
Theme_6,Topic_23,SubTopic_135,Detail_1210,148.4131591
Theme_6,Topic_23,SubTopic_135,Detail_1211,1
Theme_6,Topic_23,SubTopic_135,Detail_1212,54.59815003
Theme_6,Topic_23,SubTopic_135,Detail_1213,20.08553692
Theme_6,Topic_23,SubTopic_135,Detail_1214,2980.957987
Theme_6,Topic_23,SubTopic_135,Detail_1215,403.4287935
Theme_6,Topic_23,SubTopic_136,Detail_1216,403.4287935
Theme_6,Topic_23,SubTopic_136,Detail_1217,54.59815003
Theme_6,Topic_23,SubTopic_136,Detail_1218,1
Theme_6,Topic_23,SubTopic_136,Detail_1219,1
Theme_6,Topic_23,SubTopic_136,Detail_1220,2.718281828
Theme_6,Topic_23,SubTopic_136,Detail_1221,22026.46579
Theme_6,Topic_23,SubTopic_136,Detail_1222,22026.46579
Theme_6,Topic_23,SubTopic_136,Detail_1223,1096.633158
Theme_6,Topic_23,SubTopic_136,Detail_1224,8103.083928
Theme_6,Topic_23,SubTopic_137,Detail_1225,2.718281828
Theme_6,Topic_23,SubTopic_137,Detail_1226,2.718281828
Theme_6,Topic_23,SubTopic_137,Detail_1227,1
Theme_6,Topic_23,SubTopic_137,Detail_1228,148.4131591
Theme_6,Topic_23,SubTopic_137,Detail_1229,403.4287935
Theme_6,Topic_23,SubTopic_137,Detail_1230,54.59815003
Theme_6,Topic_23,SubTopic_137,Detail_1231,2980.957987
Theme_6,Topic_23,SubTopic_137,Detail_1232,2980.957987
Theme_6,Topic_23,SubTopic_137,Detail_1233,148.4131591
Theme_6,Topic_23,SubTopic_138,Detail_1234,148.4131591
Theme_6,Topic_23,SubTopic_138,Detail_1235,1096.633158
Theme_6,Topic_23,SubTopic_138,Detail_1236,22026.46579
Theme_6,Topic_23,SubTopic_138,Detail_1237,2980.957987
Theme_6,Topic_23,SubTopic_138,Detail_1238,1096.633158
Theme_6,Topic_23,SubTopic_138,Detail_1239,403.4287935
Theme_6,Topic_23,SubTopic_138,Detail_1240,2980.957987
Theme_6,Topic_23,SubTopic_138,Detail_1241,20.08553692
Theme_6,Topic_23,SubTopic_138,Detail_1242,8103.083928
Theme_6,Topic_24,SubTopic_139,Detail_1243,54.59815003
Theme_6,Topic_24,SubTopic_139,Detail_1244,54.59815003
Theme_6,Topic_24,SubTopic_139,Detail_1245,2980.957987
Theme_6,Topic_24,SubTopic_139,Detail_1246,2980.957987
Theme_6,Topic_24,SubTopic_139,Detail_1247,1096.633158
Theme_6,Topic_24,SubTopic_139,Detail_1248,2.718281828
Theme_6,Topic_24,SubTopic_139,Detail_1249,403.4287935
Theme_6,Topic_24,SubTopic_139,Detail_1250,2980.957987
Theme_6,Topic_24,SubTopic_139,Detail_1251,22026.46579
Theme_6,Topic_24,SubTopic_140,Detail_1252,7.389056099
Theme_6,Topic_24,SubTopic_140,Detail_1253,1096.633158
Theme_6,Topic_24,SubTopic_140,Detail_1254,7.389056099
Theme_6,Topic_24,SubTopic_140,Detail_1255,148.4131591
Theme_6,Topic_24,SubTopic_140,Detail_1256,2980.957987
Theme_6,Topic_24,SubTopic_140,Detail_1257,1096.633158
Theme_6,Topic_24,SubTopic_140,Detail_1258,54.59815003
Theme_6,Topic_24,SubTopic_140,Detail_1259,7.389056099
Theme_6,Topic_24,SubTopic_140,Detail_1260,20.08553692
Theme_6,Topic_24,SubTopic_141,Detail_1261,54.59815003
Theme_6,Topic_24,SubTopic_141,Detail_1262,1096.633158
Theme_6,Topic_24,SubTopic_141,Detail_1263,403.4287935
Theme_6,Topic_24,SubTopic_141,Detail_1264,1
Theme_6,Topic_24,SubTopic_141,Detail_1265,22026.46579
Theme_6,Topic_24,SubTopic_141,Detail_1266,8103.083928
Theme_6,Topic_24,SubTopic_141,Detail_1267,148.4131591
Theme_6,Topic_24,SubTopic_141,Detail_1268,8103.083928
Theme_6,Topic_24,SubTopic_141,Detail_1269,8103.083928
Theme_6,Topic_24,SubTopic_142,Detail_1270,1
Theme_6,Topic_24,SubTopic_142,Detail_1271,2980.957987
Theme_6,Topic_24,SubTopic_142,Detail_1272,2.718281828
Theme_6,Topic_24,SubTopic_142,Detail_1273,1
Theme_6,Topic_24,SubTopic_142,Detail_1274,148.4131591
Theme_6,Topic_24,SubTopic_142,Detail_1275,1096.633158
Theme_6,Topic_24,SubTopic_142,Detail_1276,54.59815003
Theme_6,Topic_24,SubTopic_142,Detail_1277,2980.957987
Theme_6,Topic_24,SubTopic_142,Detail_1278,1
Theme_6,Topic_24,SubTopic_143,Detail_1279,1096.633158
Theme_6,Topic_24,SubTopic_143,Detail_1280,2980.957987
Theme_6,Topic_24,SubTopic_143,Detail_1281,148.4131591
Theme_6,Topic_24,SubTopic_143,Detail_1282,403.4287935
Theme_6,Topic_24,SubTopic_143,Detail_1283,2.718281828
Theme_6,Topic_24,SubTopic_143,Detail_1284,20.08553692
Theme_6,Topic_24,SubTopic_143,Detail_1285,1
Theme_6,Topic_24,SubTopic_143,Detail_1286,1096.633158
Theme_6,Topic_24,SubTopic_143,Detail_1287,2980.957987
Theme_6,Topic_24,SubTopic_144,Detail_1288,54.59815003
Theme_6,Topic_24,SubTopic_144,Detail_1289,1
Theme_6,Topic_24,SubTopic_144,Detail_1290,54.59815003
Theme_6,Topic_24,SubTopic_144,Detail_1291,20.08553692
Theme_6,Topic_24,SubTopic_144,Detail_1292,403.4287935
Theme_6,Topic_24,SubTopic_144,Detail_1293,54.59815003
Theme_6,Topic_24,SubTopic_144,Detail_1294,7.389056099
Theme_6,Topic_24,SubTopic_144,Detail_1295,8103.083928
Theme_6,Topic_24,SubTopic_144,Detail_1296,148.4131591
Theme_7,Topic_25,SubTopic_145,Detail_1297,54.59815003
Theme_7,Topic_25,SubTopic_145,Detail_1298,54.59815003
Theme_7,Topic_25,SubTopic_145,Detail_1299,54.59815003
Theme_7,Topic_25,SubTopic_145,Detail_1300,1096.633158
Theme_7,Topic_25,SubTopic_145,Detail_1301,7.389056099
Theme_7,Topic_25,SubTopic_145,Detail_1302,403.4287935
Theme_7,Topic_25,SubTopic_145,Detail_1303,2.718281828
Theme_7,Topic_25,SubTopic_145,Detail_1304,2980.957987
Theme_7,Topic_25,SubTopic_145,Detail_1305,20.08553692
Theme_7,Topic_25,SubTopic_146,Detail_1306,2.718281828
Theme_7,Topic_25,SubTopic_146,Detail_1307,8103.083928
Theme_7,Topic_25,SubTopic_146,Detail_1308,8103.083928
Theme_7,Topic_25,SubTopic_146,Detail_1309,22026.46579
Theme_7,Topic_25,SubTopic_146,Detail_1310,1
Theme_7,Topic_25,SubTopic_146,Detail_1311,22026.46579
Theme_7,Topic_25,SubTopic_146,Detail_1312,403.4287935
Theme_7,Topic_25,SubTopic_146,Detail_1313,20.08553692
Theme_7,Topic_25,SubTopic_146,Detail_1314,2.718281828
